split,method,seed,tasks,success,collision,dynamic_violation,mean_energy,support_distance,risk_proxy,mode_escape
rare_mode_recovery,energy_guided_diffusion,1,12,0.08333,0.91667,0.91667,1.68699,0.05034,0.91667,0.08333
rare_mode_recovery,energy_guided_diffusion,2,12,0.41667,0.58333,0.58333,1.25402,0.03359,0.58333,0.41667
rare_mode_recovery,energy_guided_diffusion,3,12,0.16667,0.83333,0.83333,1.65937,0.04445,0.83333,0.16667
rare_mode_recovery,energy_guided_diffusion,4,12,0.16667,0.83333,0.83333,1.56110,0.04547,0.83333,0.16667
rare_mode_recovery,energy_guided_diffusion,5,12,0.16667,0.83333,0.83333,1.50382,0.04236,0.83333,0.16667
rare_mode_recovery,energy_guided_diffusion,6,12,0.16667,0.83333,0.83333,1.68747,0.04455,0.83333,0.16667
rare_mode_recovery,energy_guided_diffusion,7,12,0.25000,0.75000,0.75000,1.86955,0.04187,0.75162,0.25000
rare_mode_recovery,strong_guided_diffusion,0,12,0.08333,0.00000,0.91667,0.83144,0.06602,0.91667,0.08333
rare_mode_recovery,strong_guided_diffusion,1,12,0.50000,0.00000,0.50000,0.67554,0.04502,0.50401,0.41667
rare_mode_recovery,strong_guided_diffusion,2,12,0.25000,0.00000,0.75000,0.78028,0.06128,0.75430,0.16667
rare_mode_recovery,strong_guided_diffusion,3,12,0.33333,0.00000,0.66667,0.75421,0.05229,0.66667,0.33333
rare_mode_recovery,strong_guided_diffusion,4,12,0.25000,0.08333,0.75000,0.79008,0.05398,0.75000,0.25000
rare_mode_recovery,strong_guided_diffusion,5,12,0.41667,0.08333,0.58333,0.66492,0.04100,0.58333,0.41667
rare_mode_recovery,strong_guided_diffusion,6,12,0.16667,0.00000,0.83333,0.82095,0.06546,0.83663,0.08333
rare_mode_recovery,strong_guided_diffusion,7,12,0.08333,0.00000,0.91667,0.86313,0.07058,0.91667,0.08333
rare_mode_recovery,support_projected_guidance,0,12,0.25000,0.00000,0.75000,0.74261,0.05170,0.75000,0.25000
rare_mode_recovery,support_projected_guidance,1,12,0.33333,0.00000,0.66667,0.72943,0.05098,0.66667,0.33333
rare_mode_recovery,support_projected_guidance,2,12,0.50000,0.00000,0.50000,0.65280,0.03732,0.50000,0.50000
rare_mode_recovery,support_projected_guidance,3,12,0.16667,0.00000,0.83333,0.81963,0.06243,0.83333,0.16667
rare_mode_recovery,support_projected_guidance,4,12,0.33333,0.00000,0.66667,0.74943,0.04967,0.66667,0.33333
rare_mode_recovery,support_projected_guidance,5,12,0.33333,0.00000,0.66667,0.67256,0.04532,0.66667,0.33333
rare_mode_recovery,support_projected_guidance,6,12,0.41667,0.00000,0.58333,0.70754,0.04419,0.58333,0.41667
rare_mode_recovery,support_projected_guidance,7,12,0.25000,0.00000,0.75000,0.85966,0.07121,0.75786,0.08333
rare_mode_recovery,mode_diverse_diffusion,0,12,1.00000,0.00000,0.00000,0.44469,0.00860,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,1,12,1.00000,0.00000,0.00000,0.44402,0.00789,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,2,12,1.00000,0.00000,0.00000,0.44418,0.00869,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,3,12,1.00000,0.00000,0.00000,0.44361,0.00933,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,4,12,1.00000,0.00000,0.00000,0.44451,0.00898,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,5,12,1.00000,0.00000,0.00000,0.44429,0.00931,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,6,12,1.00000,0.00000,0.00000,0.44369,0.00749,0.00000,1.00000
rare_mode_recovery,mode_diverse_diffusion,7,12,1.00000,0.00000,0.00000,0.44183,0.00868,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,0,12,1.00000,0.00000,0.00000,0.43645,0.00900,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,1,12,1.00000,0.00000,0.00000,0.43675,0.00904,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,2,12,1.00000,0.00000,0.00000,0.43603,0.00916,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,3,12,1.00000,0.00000,0.00000,0.43571,0.00876,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,4,12,1.00000,0.00000,0.00000,0.43594,0.00945,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,5,12,1.00000,0.00000,0.00000,0.43646,0.00876,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,6,12,1.00000,0.00000,0.00000,0.43525,0.00962,0.00000,1.00000
rare_mode_recovery,diffusion_cem_hybrid,7,12,1.00000,0.00000,0.00000,0.43355,0.00928,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,0,12,1.00000,0.00000,0.00000,0.43466,0.01176,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,1,12,1.00000,0.00000,0.00000,0.43458,0.01273,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,2,12,1.00000,0.00000,0.00000,0.43412,0.01254,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,3,12,1.00000,0.00000,0.00000,0.43347,0.01231,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,4,12,1.00000,0.00000,0.00000,0.43437,0.01232,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,5,12,1.00000,0.00000,0.00000,0.43437,0.01209,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,6,12,1.00000,0.00000,0.00000,0.43352,0.01262,0.00000,1.00000
rare_mode_recovery,chomp_like_optimizer,7,12,1.00000,0.00000,0.00000,0.43165,0.01250,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,0,12,1.00000,0.00000,0.00000,0.45470,0.00994,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,1,12,1.00000,0.00000,0.00000,0.45410,0.01012,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,2,12,1.00000,0.00000,0.00000,0.45338,0.01167,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,3,12,1.00000,0.00000,0.00000,0.45254,0.00883,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,4,12,1.00000,0.00000,0.00000,0.45312,0.01066,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,5,12,1.00000,0.00000,0.00000,0.45485,0.01069,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,6,12,1.00000,0.00000,0.00000,0.45205,0.01037,0.00000,1.00000
rare_mode_recovery,cem_trajectory_optimizer,7,12,1.00000,0.00000,0.00000,0.45012,0.01052,0.00000,1.00000
rare_mode_recovery,graph_search_planner,0,12,1.00000,0.00000,0.00000,0.43991,0.00698,0.00000,1.00000
rare_mode_recovery,graph_search_planner,1,12,1.00000,0.00000,0.00000,0.43979,0.00601,0.00000,1.00000
rare_mode_recovery,graph_search_planner,2,12,1.00000,0.00000,0.00000,0.43932,0.00733,0.00000,1.00000
rare_mode_recovery,graph_search_planner,3,12,1.00000,0.00000,0.00000,0.43863,0.00676,0.00000,1.00000
rare_mode_recovery,graph_search_planner,4,12,1.00000,0.00000,0.00000,0.43951,0.00706,0.00000,1.00000
rare_mode_recovery,graph_search_planner,5,12,1.00000,0.00000,0.00000,0.43952,0.00715,0.00000,1.00000
rare_mode_recovery,graph_search_planner,6,12,1.00000,0.00000,0.00000,0.43862,0.00666,0.00000,1.00000
rare_mode_recovery,graph_search_planner,7,12,1.00000,0.00000,0.00000,0.43668,0.00672,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,0,12,1.00000,0.00000,0.00000,0.43816,0.00743,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,1,12,1.00000,0.00000,0.00000,0.43817,0.00752,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,2,12,1.00000,0.00000,0.00000,0.43749,0.00781,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,3,12,1.00000,0.00000,0.00000,0.43677,0.00807,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,4,12,1.00000,0.00000,0.00000,0.43744,0.00810,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,5,12,1.00000,0.00000,0.00000,0.43774,0.00782,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,6,12,1.00000,0.00000,0.00000,0.43683,0.00765,0.00000,1.00000
rare_mode_recovery,support_aware_energy_bridge_v5,7,12,1.00000,0.00000,0.00000,0.43528,0.00715,0.00000,1.00000
rare_mode_recovery,grid_oracle,0,12,1.00000,0.00000,0.00000,0.43994,0.00696,0.00000,1.00000
rare_mode_recovery,grid_oracle,1,12,1.00000,0.00000,0.00000,0.43982,0.00627,0.00000,1.00000
rare_mode_recovery,grid_oracle,2,12,1.00000,0.00000,0.00000,0.43933,0.00738,0.00000,1.00000
rare_mode_recovery,grid_oracle,3,12,1.00000,0.00000,0.00000,0.43861,0.00673,0.00000,1.00000
rare_mode_recovery,grid_oracle,4,12,1.00000,0.00000,0.00000,0.43954,0.00701,0.00000,1.00000
rare_mode_recovery,grid_oracle,5,12,1.00000,0.00000,0.00000,0.43942,0.00700,0.00000,1.00000
rare_mode_recovery,grid_oracle,6,12,1.00000,0.00000,0.00000,0.43879,0.00690,0.00000,1.00000
rare_mode_recovery,grid_oracle,7,12,1.00000,0.00000,0.00000,0.43683,0.00637,0.00000,1.00000
supported_multimodal_shift,behavior_clone_nearest,0,12,1.00000,0.00000,0.00000,0.44226,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,1,12,1.00000,0.00000,0.00000,0.44528,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,2,12,1.00000,0.00000,0.00000,0.44326,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,3,12,1.00000,0.00000,0.00000,0.44314,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,4,12,1.00000,0.00000,0.00000,0.44259,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,5,12,1.00000,0.00000,0.00000,0.44430,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,6,12,1.00000,0.00000,0.00000,0.44264,0.00000,0.00000,0.00000
supported_multimodal_shift,behavior_clone_nearest,7,12,1.00000,0.00000,0.00000,0.44496,0.00000,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,0,12,1.00000,0.00000,0.00000,0.44037,0.00476,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,1,12,1.00000,0.00000,0.00000,0.43887,0.00454,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,2,12,1.00000,0.00000,0.00000,0.44270,0.00460,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,3,12,1.00000,0.00000,0.00000,0.44205,0.00456,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,4,12,1.00000,0.00000,0.00000,0.44157,0.00486,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,5,12,1.00000,0.00000,0.00000,0.44424,0.00482,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,6,12,1.00000,0.00000,0.00000,0.44072,0.00456,0.00000,0.00000
supported_multimodal_shift,unguided_diffusion_prior,7,12,1.00000,0.00000,0.00000,0.43895,0.00446,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,0,12,1.00000,0.00000,0.00000,0.43707,0.00519,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,1,12,1.00000,0.00000,0.00000,0.43638,0.00488,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,2,12,1.00000,0.00000,0.00000,0.43638,0.00501,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,3,12,1.00000,0.00000,0.00000,0.43674,0.00499,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,4,12,1.00000,0.00000,0.00000,0.43599,0.00515,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,5,12,1.00000,0.00000,0.00000,0.43595,0.00506,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,6,12,1.00000,0.00000,0.00000,0.43651,0.00507,0.00000,0.00000
supported_multimodal_shift,energy_rerank_unguided,7,12,1.00000,0.00000,0.00000,0.43639,0.00492,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,0,12,1.00000,0.00000,0.00000,0.49161,0.00623,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,1,12,1.00000,0.00000,0.00000,0.48695,0.00599,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,2,12,1.00000,0.00000,0.00000,0.49163,0.00604,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,3,12,1.00000,0.00000,0.00000,0.48993,0.00604,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,4,12,1.00000,0.00000,0.00000,0.48798,0.00619,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,5,12,1.00000,0.00000,0.00000,0.49121,0.00629,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,6,12,1.00000,0.00000,0.00000,0.51002,0.00646,0.00000,0.00000
supported_multimodal_shift,energy_guided_diffusion,7,12,1.00000,0.00000,0.00000,0.49155,0.00608,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,0,12,1.00000,0.00000,0.00000,0.43689,0.00521,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,1,12,1.00000,0.00000,0.00000,0.43608,0.00483,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,2,12,1.00000,0.00000,0.00000,0.43608,0.00499,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,3,12,1.00000,0.00000,0.00000,0.43646,0.00498,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,4,12,1.00000,0.00000,0.00000,0.43543,0.00519,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,5,12,1.00000,0.00000,0.00000,0.43634,0.00517,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,6,12,1.00000,0.00000,0.00000,0.43623,0.00502,0.00000,0.00000
supported_multimodal_shift,strong_guided_diffusion,7,12,1.00000,0.00000,0.00000,0.43605,0.00495,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,0,12,1.00000,0.00000,0.00000,0.43578,0.00519,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,1,12,1.00000,0.00000,0.00000,0.43496,0.00481,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,2,12,1.00000,0.00000,0.00000,0.43474,0.00494,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,3,12,1.00000,0.00000,0.00000,0.43515,0.00496,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,4,12,1.00000,0.00000,0.00000,0.43433,0.00510,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,5,12,1.00000,0.00000,0.00000,0.43469,0.00506,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,6,12,1.00000,0.00000,0.00000,0.43492,0.00502,0.00000,0.00000
supported_multimodal_shift,support_projected_guidance,7,12,1.00000,0.00000,0.00000,0.43490,0.00487,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,0,12,1.00000,0.00000,0.00000,0.43713,0.00512,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,1,12,1.00000,0.00000,0.00000,0.43613,0.00492,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,2,12,1.00000,0.00000,0.00000,0.43625,0.00499,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,3,12,1.00000,0.00000,0.00000,0.43688,0.00500,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,4,12,1.00000,0.00000,0.00000,0.43583,0.00517,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,5,12,1.00000,0.00000,0.00000,0.43632,0.00528,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,6,12,1.00000,0.00000,0.00000,0.43603,0.00518,0.00000,0.00000
supported_multimodal_shift,mode_diverse_diffusion,7,12,1.00000,0.00000,0.00000,0.43634,0.00487,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,0,12,1.00000,0.00000,0.00000,0.43241,0.00699,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,1,12,1.00000,0.00000,0.00000,0.43152,0.00734,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,2,12,1.00000,0.00000,0.00000,0.43153,0.00681,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,3,12,1.00000,0.00000,0.00000,0.43184,0.00685,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,4,12,1.00000,0.00000,0.00000,0.43119,0.00677,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,5,12,1.00000,0.00000,0.00000,0.43129,0.00728,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,6,12,1.00000,0.00000,0.00000,0.43154,0.00749,0.00000,0.00000
supported_multimodal_shift,diffusion_cem_hybrid,7,12,1.00000,0.00000,0.00000,0.43160,0.00717,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,0,12,1.00000,0.00000,0.00000,0.43040,0.01024,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,1,12,1.00000,0.00000,0.00000,0.42998,0.00964,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,2,12,1.00000,0.00000,0.00000,0.42987,0.00960,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,3,12,1.00000,0.00000,0.00000,0.43020,0.00922,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,4,12,1.00000,0.00000,0.00000,0.42952,0.00921,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,5,12,1.00000,0.00000,0.00000,0.42958,0.00964,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,6,12,1.00000,0.00000,0.00000,0.42982,0.01013,0.00000,0.00000
supported_multimodal_shift,chomp_like_optimizer,7,12,1.00000,0.00000,0.00000,0.42982,0.00973,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,0,12,1.00000,0.00000,0.00000,0.44062,0.00000,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,1,12,1.00000,0.00000,0.00000,0.44012,0.00000,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,2,12,1.00000,0.00000,0.00000,0.44025,0.00083,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,3,12,1.00000,0.00000,0.00000,0.43993,0.00085,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,4,12,1.00000,0.00000,0.00000,0.43981,0.00074,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,5,12,1.00000,0.00000,0.00000,0.44003,0.00072,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,6,12,1.00000,0.00000,0.00000,0.44052,0.00066,0.00000,0.00000
supported_multimodal_shift,cem_trajectory_optimizer,7,12,1.00000,0.00000,0.00000,0.43953,0.00000,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,0,12,1.00000,0.00000,0.00000,0.43544,0.00515,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,1,12,1.00000,0.00000,0.00000,0.43501,0.00513,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,2,12,1.00000,0.00000,0.00000,0.43463,0.00509,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,3,12,1.00000,0.00000,0.00000,0.43515,0.00508,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,4,12,1.00000,0.00000,0.00000,0.43463,0.00528,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,5,12,1.00000,0.00000,0.00000,0.43446,0.00514,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,6,12,1.00000,0.00000,0.00000,0.43498,0.00526,0.00000,0.00000
supported_multimodal_shift,graph_search_planner,7,12,1.00000,0.00000,0.00000,0.43481,0.00508,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,0,12,1.00000,0.00000,0.00000,0.43384,0.00581,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,1,12,1.00000,0.00000,0.00000,0.43283,0.00611,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,2,12,1.00000,0.00000,0.00000,0.43270,0.00563,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,3,12,1.00000,0.00000,0.00000,0.43326,0.00555,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,4,12,1.00000,0.00000,0.00000,0.43260,0.00571,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,5,12,1.00000,0.00000,0.00000,0.43260,0.00618,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,6,12,1.00000,0.00000,0.00000,0.43303,0.00581,0.00000,0.00000
supported_multimodal_shift,support_aware_energy_bridge_v5,7,12,1.00000,0.00000,0.00000,0.43292,0.00593,0.00000,0.00000
supported_multimodal_shift,grid_oracle,0,12,1.00000,0.00000,0.00000,0.43551,0.00525,0.00000,0.00000
supported_multimodal_shift,grid_oracle,1,12,1.00000,0.00000,0.00000,0.43494,0.00502,0.00000,0.00000
supported_multimodal_shift,grid_oracle,2,12,1.00000,0.00000,0.00000,0.43459,0.00513,0.00000,0.00000
supported_multimodal_shift,grid_oracle,3,12,1.00000,0.00000,0.00000,0.43511,0.00510,0.00000,0.00000
supported_multimodal_shift,grid_oracle,4,12,1.00000,0.00000,0.00000,0.43444,0.00517,0.00000,0.00000
supported_multimodal_shift,grid_oracle,5,12,1.00000,0.00000,0.00000,0.43452,0.00516,0.00000,0.00000
supported_multimodal_shift,grid_oracle,6,12,1.00000,0.00000,0.00000,0.43483,0.00507,0.00000,0.00000
supported_multimodal_shift,grid_oracle,7,12,1.00000,0.00000,0.00000,0.43477,0.00510,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,0,12,1.00000,0.00000,0.00000,0.44548,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,1,12,1.00000,0.00000,0.00000,0.44438,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,2,12,1.00000,0.00000,0.00000,0.44473,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,3,12,1.00000,0.00000,0.00000,0.44361,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,4,12,1.00000,0.00000,0.00000,0.44471,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,5,12,1.00000,0.00000,0.00000,0.44580,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,6,12,1.00000,0.00000,0.00000,0.44533,0.00000,0.00000,0.00000
supported_single_mode,behavior_clone_nearest,7,12,1.00000,0.00000,0.00000,0.44305,0.00000,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,0,12,1.00000,0.00000,0.00000,0.44147,0.00452,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,1,12,1.00000,0.00000,0.00000,0.43982,0.00459,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,2,12,1.00000,0.00000,0.00000,0.44128,0.00453,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,3,12,1.00000,0.00000,0.00000,0.44040,0.00472,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,4,12,1.00000,0.00000,0.00000,0.44004,0.00461,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,5,12,1.00000,0.00000,0.00000,0.44053,0.00472,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,6,12,1.00000,0.00000,0.00000,0.44210,0.00460,0.00000,0.00000
supported_single_mode,unguided_diffusion_prior,7,12,1.00000,0.00000,0.00000,0.44032,0.00448,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,0,12,1.00000,0.00000,0.00000,0.44073,0.00471,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,1,12,1.00000,0.00000,0.00000,0.43913,0.00470,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,2,12,1.00000,0.00000,0.00000,0.44075,0.00467,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,3,12,1.00000,0.00000,0.00000,0.43990,0.00487,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,4,12,1.00000,0.00000,0.00000,0.43972,0.00474,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,5,12,1.00000,0.00000,0.00000,0.44010,0.00486,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,6,12,1.00000,0.00000,0.00000,0.44148,0.00481,0.00000,0.00000
supported_single_mode,energy_rerank_unguided,7,12,1.00000,0.00000,0.00000,0.43992,0.00462,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,0,12,1.00000,0.00000,0.00000,0.49965,0.00604,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,1,12,1.00000,0.00000,0.00000,0.49402,0.00599,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,2,12,1.00000,0.00000,0.00000,0.49797,0.00598,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,3,12,1.00000,0.00000,0.00000,0.49170,0.00606,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,4,12,1.00000,0.00000,0.00000,0.47969,0.00571,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,5,12,1.00000,0.00000,0.00000,0.48550,0.00592,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,6,12,1.00000,0.00000,0.00000,0.48657,0.00583,0.00000,0.00000
supported_single_mode,energy_guided_diffusion,7,12,1.00000,0.00000,0.00000,0.49416,0.00593,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,0,12,1.00000,0.00000,0.00000,0.44065,0.00465,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,1,12,1.00000,0.00000,0.00000,0.43890,0.00466,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,2,12,1.00000,0.00000,0.00000,0.44066,0.00463,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,3,12,1.00000,0.00000,0.00000,0.43960,0.00494,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,4,12,1.00000,0.00000,0.00000,0.43921,0.00476,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,5,12,1.00000,0.00000,0.00000,0.43972,0.00487,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,6,12,1.00000,0.00000,0.00000,0.44123,0.00481,0.00000,0.00000
supported_single_mode,strong_guided_diffusion,7,12,1.00000,0.00000,0.00000,0.43982,0.00460,0.00000,0.00000
supported_single_mode,support_projected_guidance,0,12,1.00000,0.00000,0.00000,0.43956,0.00469,0.00000,0.00000
supported_single_mode,support_projected_guidance,1,12,1.00000,0.00000,0.00000,0.43780,0.00471,0.00000,0.00000
supported_single_mode,support_projected_guidance,2,12,1.00000,0.00000,0.00000,0.43944,0.00455,0.00000,0.00000
supported_single_mode,support_projected_guidance,3,12,1.00000,0.00000,0.00000,0.43861,0.00485,0.00000,0.00000
supported_single_mode,support_projected_guidance,4,12,1.00000,0.00000,0.00000,0.43840,0.00477,0.00000,0.00000
supported_single_mode,support_projected_guidance,5,12,1.00000,0.00000,0.00000,0.43873,0.00481,0.00000,0.00000
supported_single_mode,support_projected_guidance,6,12,1.00000,0.00000,0.00000,0.44008,0.00476,0.00000,0.00000
supported_single_mode,support_projected_guidance,7,12,1.00000,0.00000,0.00000,0.43859,0.00460,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,0,12,1.00000,0.00000,0.00000,0.44082,0.00463,0.00000,0.00000
