split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,stress_level
support_gap_sweep,6,3,mode_diverse_diffusion,1,0,0,0.00799,0.19307,0.10364,0.02365,2.43333,0.44970,0.61202,0.00322,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,3,diffusion_cem_hybrid,1,0,0,0.00000,0.18439,0.10042,0.00644,2.41894,0.43854,0.60664,0.00303,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,3,chomp_like_optimizer,1,0,0,0.00000,0.17556,0.09866,0.00574,2.40989,0.43673,0.60269,0.00289,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,3,cem_trajectory_optimizer,1,0,0,0.00485,0.18880,0.10300,0.02176,2.45008,0.45893,0.61442,0.00330,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,3,graph_search_planner,1,0,0,0.00016,0.19572,0.10428,0.00720,2.43589,0.44200,0.61384,0.00328,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19019,0.10183,0.00638,2.42940,0.44060,0.61022,0.00316,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,energy_rerank_unguided,0,1,0,0.00053,-0.26283,0.10171,0.01139,2.38516,7.13516,0.00494,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,energy_guided_diffusion,0,1,1,0.00299,-0.06194,0.21373,0.18161,2.65646,1.26515,0.05848,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,strong_guided_diffusion,0,0,1,0.00249,0.01794,0.20500,0.12190,2.73914,0.80347,0.07255,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,support_projected_guidance,0,0,1,0.00204,0.01772,0.20500,0.11921,2.74391,0.80746,0.07306,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,mode_diverse_diffusion,1,0,0,0.00236,0.25238,0.10847,0.01417,2.45840,0.44966,0.61237,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,diffusion_cem_hybrid,1,0,0,0.00000,0.24199,0.10200,0.00634,2.44056,0.44257,0.60746,0.00306,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,chomp_like_optimizer,1,0,0,0.00000,0.23369,0.10004,0.00601,2.42762,0.44011,0.60237,0.00288,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,cem_trajectory_optimizer,1,0,0,0.01459,0.24985,0.10230,0.02887,2.45288,0.46001,0.61487,0.00332,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,graph_search_planner,1,0,0,0.00032,0.25151,0.10528,0.00859,2.45374,0.44543,0.61274,0.00325,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23110,0.10287,0.00970,2.44258,0.44358,0.60799,0.00308,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,energy_rerank_unguided,0,1,0,0.00072,-0.25560,0.10168,0.00948,2.39993,6.27574,0.00411,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,energy_guided_diffusion,0,1,1,0.00238,-0.05119,0.24334,0.16381,2.64360,1.27763,0.05347,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,strong_guided_diffusion,0,0,1,0.00249,0.01798,0.20500,0.12747,2.74281,0.78055,0.06952,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,support_projected_guidance,0,0,1,0.00217,0.01728,0.20500,0.12801,2.74679,0.83475,0.06939,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,mode_diverse_diffusion,1,0,0,0.00148,0.19881,0.10416,0.01448,2.44182,0.44493,0.61395,0.00329,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,diffusion_cem_hybrid,1,0,0,0.00000,0.19856,0.10047,0.00614,2.42158,0.43902,0.60642,0.00302,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,chomp_like_optimizer,1,0,0,0.00000,0.18626,0.09886,0.00568,2.40725,0.43626,0.60060,0.00282,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,cem_trajectory_optimizer,1,0,0,0.00594,0.19913,0.10396,0.01690,2.43759,0.45060,0.61191,0.00322,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,graph_search_planner,1,0,0,0.00106,0.20733,0.10426,0.00690,2.43653,0.44218,0.61252,0.00324,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.20036,0.10085,0.00663,2.42618,0.44004,0.60857,0.00310,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,energy_rerank_unguided,0,1,0,0.00056,-0.31124,0.10767,0.01140,2.44990,8.00181,0.00500,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,energy_guided_diffusion,0,1,1,0.00318,-0.09923,0.36775,0.28473,2.70262,2.81451,0.05887,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,strong_guided_diffusion,0,0,1,0.00233,0.00861,0.20500,0.12741,2.92750,0.94678,0.09679,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,support_projected_guidance,0,0,1,0.00147,0.00774,0.21005,0.17493,2.93180,1.01450,0.10404,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,mode_diverse_diffusion,1,0,0,0.00476,0.29933,0.10278,0.01844,2.39740,0.43940,0.61090,0.00318,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,diffusion_cem_hybrid,1,0,0,0.00000,0.28861,0.09766,0.00600,2.37695,0.43059,0.60678,0.00304,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,chomp_like_optimizer,1,0,0,0.00000,0.27834,0.09645,0.00535,2.36501,0.42831,0.60180,0.00286,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,cem_trajectory_optimizer,1,0,0,0.00525,0.28933,0.10510,0.02109,2.40492,0.45117,0.61276,0.00325,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,graph_search_planner,1,0,0,0.00033,0.29657,0.10117,0.00691,2.39025,0.43341,0.61283,0.00325,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.29518,0.09893,0.00712,2.38389,0.43200,0.60992,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,energy_rerank_unguided,0,1,0,0.00018,-0.25942,0.09956,0.01089,2.39765,6.40981,0.00509,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,energy_guided_diffusion,0,1,1,0.00436,-0.05213,0.22966,0.18085,2.70228,1.39175,0.05270,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,strong_guided_diffusion,1,0,0,0.00231,0.01800,0.17323,0.08424,2.74976,0.68248,0.07637,0.03960,lower,upper,1.0000,0,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,support_projected_guidance,0,0,1,0.00215,0.01736,0.20500,0.12658,2.75073,0.83614,0.06814,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,mode_diverse_diffusion,1,0,0,0.00248,0.25340,0.10410,0.01466,2.44335,0.44855,0.61370,0.00328,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,diffusion_cem_hybrid,1,0,0,0.00000,0.24910,0.10045,0.00602,2.42424,0.43953,0.60756,0.00306,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,chomp_like_optimizer,1,0,0,0.00000,0.24350,0.09845,0.00571,2.41429,0.43760,0.60356,0.00292,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,cem_trajectory_optimizer,1,0,0,0.00837,0.25012,0.11132,0.01903,2.46180,0.45744,0.61467,0.00331,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,graph_search_planner,1,0,0,0.00091,0.25886,0.10297,0.00710,2.43689,0.44225,0.61301,0.00326,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,6,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24843,0.10246,0.00691,2.42550,0.44004,0.60800,0.00308,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,energy_rerank_unguided,0,1,0,0.00013,-0.24553,0.10201,0.01181,2.38030,6.32721,0.00477,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,energy_guided_diffusion,0,1,1,0.00346,-0.04549,0.20223,0.11448,2.68762,1.24739,0.05340,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,strong_guided_diffusion,1,0,0,0.00307,0.01800,0.17872,0.08819,2.70017,0.67134,0.07067,0.03960,lower,upper,1.0000,0,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,support_projected_guidance,0,0,1,0.00173,0.01795,0.20500,0.12249,2.70562,0.77432,0.06688,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,mode_diverse_diffusion,1,0,0,0.00263,0.19574,0.10893,0.01419,2.45351,0.44766,0.60902,0.00312,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,diffusion_cem_hybrid,1,0,0,0.00000,0.19488,0.10266,0.00618,2.44527,0.44350,0.60720,0.00305,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,chomp_like_optimizer,1,0,0,0.00000,0.18774,0.10088,0.00602,2.43479,0.44144,0.60231,0.00288,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,cem_trajectory_optimizer,1,0,0,0.00327,0.20489,0.10886,0.02518,2.48048,0.46193,0.61474,0.00332,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,graph_search_planner,1,0,0,0.00094,0.20892,0.10570,0.00853,2.46331,0.44729,0.61413,0.00329,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19614,0.10358,0.00719,2.44920,0.44446,0.60922,0.00312,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,energy_rerank_unguided,0,1,0,0.00054,-0.31438,0.10614,0.01186,2.44684,8.28422,0.00502,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,energy_guided_diffusion,0,1,1,0.00325,-0.09466,0.37982,0.33385,2.78549,3.15366,0.06087,1.00718,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,strong_guided_diffusion,0,0,1,0.00274,0.01078,0.20500,0.13922,2.93031,0.98588,0.09546,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,support_projected_guidance,0,0,1,0.00136,0.00860,0.20500,0.16253,2.93083,0.98646,0.10537,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,mode_diverse_diffusion,1,0,0,0.00411,0.29457,0.10229,0.01263,2.40859,0.43995,0.61874,0.00346,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,diffusion_cem_hybrid,1,0,0,0.00000,0.27672,0.09829,0.00588,2.37779,0.43083,0.60774,0.00307,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,chomp_like_optimizer,1,0,0,0.00000,0.27592,0.09726,0.00553,2.37388,0.42997,0.60559,0.00300,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,cem_trajectory_optimizer,1,0,0,0.00473,0.27504,0.09979,0.02679,2.40774,0.45158,0.61304,0.00326,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,graph_search_planner,1,0,0,0.00163,0.29333,0.10184,0.00748,2.39647,0.43480,0.61554,0.00334,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28588,0.09932,0.00685,2.38838,0.43292,0.61165,0.00321,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,energy_rerank_unguided,0,1,0,0.00018,-0.27005,0.10165,0.01292,2.40402,7.20903,0.00518,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,energy_guided_diffusion,0,1,1,0.00398,-0.05505,0.22006,0.15792,2.77264,1.54221,0.05846,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,strong_guided_diffusion,0,0,1,0.00309,0.01744,0.20500,0.12139,2.77366,0.82563,0.07498,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,support_projected_guidance,0,0,1,0.00178,0.01740,0.20500,0.12142,2.77898,0.82929,0.07485,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,mode_diverse_diffusion,1,0,0,0.00414,0.26820,0.10279,0.01509,2.43566,0.44545,0.61312,0.00326,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,diffusion_cem_hybrid,1,0,0,0.00000,0.25934,0.10184,0.00626,2.42346,0.43938,0.60930,0.00313,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,chomp_like_optimizer,1,0,0,0.00000,0.25413,0.10040,0.00603,2.41224,0.43721,0.60443,0.00295,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,cem_trajectory_optimizer,1,0,0,0.00219,0.25322,0.10476,0.02328,2.42932,0.45177,0.61224,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,graph_search_planner,1,0,0,0.00216,0.25865,0.10530,0.01093,2.42635,0.44182,0.61051,0.00317,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26324,0.10424,0.00765,2.42828,0.44056,0.61012,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,energy_rerank_unguided,0,1,0,0.00108,-0.26990,0.10382,0.01065,2.42893,6.15928,0.00501,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,energy_guided_diffusion,0,1,1,0.00335,-0.06250,0.31389,0.25428,2.77493,2.16291,0.05154,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,strong_guided_diffusion,0,0,1,0.00288,0.01641,0.20500,0.14839,2.81287,0.92677,0.07089,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,support_projected_guidance,0,0,1,0.00200,0.01636,0.20500,0.16425,2.81686,0.95400,0.07109,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,mode_diverse_diffusion,1,0,0,0.00797,0.29062,0.10675,0.01548,2.41722,0.44444,0.61235,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,diffusion_cem_hybrid,1,0,0,0.00000,0.28282,0.09789,0.00590,2.38900,0.43294,0.60525,0.00298,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,chomp_like_optimizer,1,0,0,0.00000,0.27776,0.09638,0.00591,2.38194,0.43149,0.60180,0.00286,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,cem_trajectory_optimizer,1,0,0,0.01082,0.27425,0.10123,0.01721,2.40356,0.44652,0.61145,0.00320,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,graph_search_planner,1,0,0,0.00008,0.29386,0.10085,0.00679,2.40727,0.43663,0.61229,0.00323,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.29437,0.09909,0.00650,2.40410,0.43584,0.61075,0.00318,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,energy_rerank_unguided,0,1,0,0.00070,-0.26397,0.10845,0.01060,2.47568,5.58822,0.00483,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,energy_guided_diffusion,0,1,1,0.00308,-0.09638,0.31153,0.21362,2.62783,2.01211,0.04665,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,strong_guided_diffusion,0,1,1,0.00231,-0.09846,0.20500,0.16767,2.68577,1.18188,0.07150,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,support_projected_guidance,0,1,1,0.00199,-0.01261,0.20500,0.15828,2.91697,1.07014,0.09662,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,mode_diverse_diffusion,1,0,0,0.00154,0.26137,0.10202,0.01332,2.38488,0.43479,0.61943,0.00348,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,diffusion_cem_hybrid,1,0,0,0.00000,0.24727,0.09797,0.00558,2.36111,0.42761,0.61016,0.00316,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,chomp_like_optimizer,1,0,0,0.00000,0.24114,0.09503,0.00549,2.35117,0.42571,0.60650,0.00303,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,cem_trajectory_optimizer,1,0,0,0.00765,0.21404,0.10636,0.02772,2.37651,0.45142,0.60748,0.00306,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,graph_search_planner,1,0,0,0.00098,0.25434,0.10028,0.00684,2.37242,0.43011,0.61534,0.00334,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25411,0.09852,0.00651,2.36823,0.42947,0.61350,0.00327,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,energy_rerank_unguided,0,1,0,0.00054,-0.26487,0.10819,0.01137,2.43679,5.54207,0.00411,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,energy_guided_diffusion,0,1,1,0.00276,-0.06640,0.29503,0.25396,2.66713,1.76103,0.04929,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,strong_guided_diffusion,0,0,1,0.00317,0.01490,0.20500,0.14424,2.80814,0.96789,0.07115,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,support_projected_guidance,0,0,1,0.00188,0.00932,0.20500,0.15794,2.81583,0.99512,0.07008,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,mode_diverse_diffusion,1,0,0,0.00581,0.26067,0.10290,0.01796,2.39948,0.44311,0.60894,0.00311,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,diffusion_cem_hybrid,1,0,0,0.00000,0.26712,0.09896,0.00617,2.39333,0.43369,0.60901,0.00312,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,chomp_like_optimizer,1,0,0,0.00000,0.25643,0.09750,0.00592,2.37943,0.43103,0.60324,0.00291,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,cem_trajectory_optimizer,1,0,0,0.00562,0.25448,0.10265,0.02334,2.39176,0.44635,0.61147,0.00320,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,graph_search_planner,1,0,0,0.00129,0.27328,0.10224,0.00722,2.40212,0.43574,0.61293,0.00325,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26980,0.10064,0.00635,2.39442,0.43401,0.60956,0.00313,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,energy_rerank_unguided,0,1,0,0.00061,-0.29044,0.10473,0.01334,2.41585,8.20922,0.00458,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,energy_guided_diffusion,0,1,1,0.00380,-0.06461,0.25762,0.15581,2.76665,1.65935,0.06313,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,strong_guided_diffusion,0,0,1,0.00209,0.01768,0.20500,0.11697,2.82954,0.84106,0.08272,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,support_projected_guidance,0,0,1,0.00157,0.01736,0.20500,0.11721,2.83240,0.86897,0.08130,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,mode_diverse_diffusion,1,0,0,0.00456,0.20290,0.10363,0.01714,2.42120,0.44383,0.61014,0.00315,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,diffusion_cem_hybrid,1,0,0,0.00000,0.19900,0.10142,0.00612,2.41075,0.43697,0.60609,0.00301,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,chomp_like_optimizer,1,0,0,0.00000,0.19874,0.09926,0.00616,2.40037,0.43494,0.60142,0.00285,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,cem_trajectory_optimizer,1,0,0,0.00630,0.20586,0.10735,0.02606,2.45152,0.45834,0.61432,0.00330,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,graph_search_planner,1,0,0,0.00086,0.21329,0.10436,0.00711,2.42714,0.44039,0.61301,0.00326,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19858,0.10217,0.00670,2.41802,0.43842,0.60904,0.00312,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,energy_rerank_unguided,0,1,0,0.00078,-0.25638,0.10131,0.01070,2.40130,6.38743,0.00470,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,energy_guided_diffusion,0,1,1,0.00398,-0.04753,0.23127,0.15869,2.63568,1.20039,0.05340,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,strong_guided_diffusion,0,0,1,0.00273,0.01735,0.20500,0.12651,2.75395,0.83216,0.06896,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,support_projected_guidance,0,0,1,0.00190,0.01800,0.20076,0.11900,2.75758,0.76715,0.07107,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,mode_diverse_diffusion,1,0,0,0.00316,0.21886,0.10500,0.01366,2.43166,0.44562,0.61051,0.00317,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,diffusion_cem_hybrid,1,0,0,0.00000,0.23217,0.10144,0.00684,2.41756,0.43830,0.60531,0.00299,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
support_gap_sweep,7,7,chomp_like_optimizer,1,0,0,0.00000,0.21991,0.09949,0.00587,2.40699,0.43624,0.60113,0.00284,upper,upper,0.0000,1,0.0000,success,support frequency sweep upper=0.00,1.00
