split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,ablation
off_support_corridor,1,1,no_safety_projection,0,1,1,0.00354,-0.05125,0.31451,0.24285,2.67309,1.70500,0.05466,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,1,no_mode_diversity,0,0,1,0.00193,0.01564,0.20500,0.15781,2.81368,0.95845,0.06891,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,1,no_energy_gradient,1,0,0,0.00128,0.22145,0.10235,0.00818,2.40630,0.43671,0.61295,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,1,no_prior_score,1,0,0,0.00000,0.20900,0.09898,0.00570,2.38746,0.43257,0.60494,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,1,rerank_only,0,1,0,0.00045,-0.26400,0.10543,0.01111,2.43230,5.78354,0.00486,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,1,sample_count_only,0,0,1,0.00043,0.01386,0.20500,0.14953,2.81735,0.95011,0.08098,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,1,optimizer_handoff,1,0,0,0.00000,0.21437,0.09895,0.00646,2.39474,0.43394,0.60755,0.00306,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,2,support_aware_v5_full,1,0,0,0.00000,0.25437,0.10026,0.00738,2.41701,0.43850,0.60811,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,2,no_bridge_proposals,0,0,1,0.00205,0.01693,0.20500,0.13102,2.76211,0.85389,0.06750,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,2,no_support_awareness,1,0,0,0.00047,0.25416,0.10267,0.00999,2.42729,0.44098,0.61231,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,2,no_safety_projection,0,1,1,0.00385,-0.03555,0.26370,0.18064,2.65401,1.19855,0.05557,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,2,no_mode_diversity,0,0,1,0.00159,0.01799,0.20500,0.12439,2.76785,0.82147,0.08200,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,2,no_energy_gradient,1,0,0,0.00044,0.25592,0.10316,0.00935,2.42680,0.44050,0.61206,0.00322,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,2,no_prior_score,1,0,0,0.00000,0.25005,0.09875,0.00652,2.41026,0.43693,0.60457,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,2,rerank_only,0,1,0,0.00003,-0.25537,0.10230,0.01116,2.40897,6.01064,0.00524,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,2,sample_count_only,0,0,1,0.00008,0.01687,0.20500,0.13106,2.77221,0.86797,0.06810,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,2,optimizer_handoff,1,0,0,0.00000,0.25067,0.10000,0.00589,2.41440,0.43768,0.60706,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,3,support_aware_v5_full,1,0,0,0.00000,0.19293,0.10392,0.00763,2.44515,0.44364,0.60911,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,3,no_bridge_proposals,0,0,1,0.00198,0.01795,0.20500,0.11973,2.74955,0.79298,0.07046,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,3,no_support_awareness,1,0,0,0.00147,0.19977,0.10549,0.01189,2.44663,0.44486,0.61035,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,3,no_safety_projection,0,1,1,0.00316,-0.03094,0.21685,0.12529,2.66077,0.98172,0.05989,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,3,no_mode_diversity,0,0,1,0.00221,0.01795,0.20500,0.12741,2.74769,0.81306,0.07024,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,3,no_energy_gradient,1,0,0,0.00028,0.20611,0.10643,0.00837,2.45336,0.44542,0.61250,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,3,no_prior_score,1,0,0,0.00000,0.18923,0.10372,0.00671,2.43479,0.44158,0.60390,0.00294,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,3,rerank_only,0,1,0,0.00010,-0.25744,0.10116,0.01265,2.39368,6.94444,0.00439,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,3,sample_count_only,0,0,1,0.00004,0.01794,0.20500,0.11973,2.75775,0.76741,0.07147,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,3,optimizer_handoff,1,0,0,0.00000,0.19167,0.10359,0.00631,2.43784,0.44210,0.60644,0.00303,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,4,support_aware_v5_full,1,0,0,0.00000,0.20488,0.10044,0.00764,2.42139,0.43926,0.60806,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,4,no_bridge_proposals,0,0,1,0.00208,0.01733,0.20500,0.12103,2.80372,0.85193,0.07452,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,4,no_support_awareness,1,0,0,0.00169,0.20343,0.10424,0.01216,2.42863,0.44248,0.60969,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,4,no_safety_projection,0,1,1,0.00243,-0.04214,0.25395,0.17024,2.68094,1.24054,0.05942,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,4,no_mode_diversity,0,0,1,0.00216,0.01731,0.20500,0.12104,2.80332,0.85244,0.07401,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,4,no_energy_gradient,1,0,0,0.00097,0.21245,0.10351,0.00772,2.42916,0.44083,0.61164,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,4,no_prior_score,1,0,0,0.00000,0.19279,0.09989,0.00675,2.40868,0.43678,0.60427,0.00295,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,4,rerank_only,0,1,0,0.00087,-0.27593,0.10230,0.01018,2.40727,7.36221,0.00449,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,4,sample_count_only,0,0,1,0.00080,0.01800,0.20500,0.11308,2.81175,0.82459,0.07642,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,4,optimizer_handoff,1,0,0,0.00000,0.19753,0.09971,0.00592,2.41368,0.43757,0.60465,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,5,support_aware_v5_full,1,0,0,0.00000,0.25433,0.10146,0.00682,2.41936,0.43867,0.61016,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,5,no_bridge_proposals,0,0,1,0.00183,0.01702,0.20500,0.12666,2.78720,0.85656,0.07113,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,5,no_support_awareness,1,0,0,0.00061,0.25995,0.10435,0.00883,2.42536,0.44066,0.61276,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,5,no_safety_projection,0,1,1,0.00346,-0.03596,0.26099,0.17908,2.67415,1.19911,0.05908,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,5,no_mode_diversity,0,0,1,0.00162,0.01800,0.19875,0.10909,2.78764,0.75330,0.07449,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,5,no_energy_gradient,1,0,0,0.00007,0.25942,0.10419,0.00788,2.42503,0.44001,0.61284,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,5,no_prior_score,1,0,0,0.00000,0.24443,0.10031,0.00592,2.40469,0.43581,0.60454,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,5,rerank_only,0,1,0,0.00061,-0.26352,0.10333,0.01209,2.41411,6.56954,0.00518,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,5,sample_count_only,0,0,1,0.00064,0.01697,0.20500,0.12671,2.79565,0.87544,0.07149,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,5,optimizer_handoff,1,0,0,0.00000,0.24767,0.10032,0.00590,2.40843,0.43655,0.60623,0.00302,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,6,support_aware_v5_full,1,0,0,0.00000,0.14945,0.10695,0.00920,2.45626,0.44609,0.60799,0.00308,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,6,no_bridge_proposals,0,0,1,0.00191,0.01797,0.20500,0.12468,2.68428,0.74883,0.06309,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,6,no_support_awareness,1,0,0,0.00084,0.16810,0.10890,0.01061,2.47308,0.44976,0.61379,0.00328,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,6,no_safety_projection,0,1,1,0.00263,-0.02368,0.19615,0.11864,2.61191,0.84959,0.05515,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,6,no_mode_diversity,0,0,1,0.00185,0.01800,0.19604,0.11239,2.68490,0.71658,0.06308,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,6,no_energy_gradient,1,0,0,0.00075,0.15893,0.10758,0.00831,2.46334,0.44727,0.61141,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,6,no_prior_score,1,0,0,0.00000,0.14862,0.10304,0.00667,2.44251,0.44297,0.60297,0.00290,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,6,rerank_only,0,1,0,0.00055,-0.23119,0.10160,0.01207,2.38106,5.72187,0.00484,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,6,sample_count_only,0,0,1,0.00059,0.01796,0.20500,0.12470,2.69326,0.76319,0.06300,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,6,optimizer_handoff,1,0,0,0.00000,0.15404,0.10446,0.00695,2.44694,0.44384,0.60487,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,7,support_aware_v5_full,1,0,0,0.00000,0.23918,0.10390,0.00756,2.42223,0.43942,0.60728,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,7,no_bridge_proposals,0,0,1,0.00220,0.01800,0.20117,0.11392,2.77857,0.75420,0.07456,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,7,no_support_awareness,1,0,0,0.00082,0.23332,0.10493,0.01224,2.43313,0.44297,0.61151,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,7,no_safety_projection,0,1,1,0.00306,-0.03957,0.24950,0.15177,2.66659,1.12566,0.06096,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,7,no_mode_diversity,0,0,1,0.00187,0.01740,0.20500,0.12219,2.78001,0.83471,0.07335,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,7,no_energy_gradient,1,0,0,0.00005,0.24547,0.10550,0.00891,2.43710,0.44242,0.61308,0.00326,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,7,no_prior_score,1,0,0,0.00000,0.21758,0.10318,0.00805,2.40802,0.43672,0.60054,0.00282,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,7,rerank_only,0,1,0,0.00016,-0.26719,0.10536,0.01421,2.40681,7.07745,0.00445,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,7,sample_count_only,0,0,1,0.00021,0.01734,0.20500,0.12224,2.78853,0.84954,0.07315,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,7,optimizer_handoff,1,0,0,0.00000,0.23300,0.10213,0.00613,2.41974,0.43870,0.60568,0.00300,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,8,support_aware_v5_full,1,0,0,0.00000,0.28168,0.10219,0.00968,2.40608,0.43647,0.60839,0.00309,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,8,no_bridge_proposals,0,0,1,0.00173,0.01401,0.20500,0.13170,2.84259,0.92054,0.08034,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,8,no_support_awareness,1,0,0,0.00281,0.26702,0.10226,0.01156,2.40690,0.43905,0.60958,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,8,no_safety_projection,0,1,1,0.00331,-0.06582,0.27900,0.20430,2.69369,1.67140,0.05894,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,8,no_mode_diversity,0,0,1,0.00191,0.01552,0.20500,0.12572,2.84402,0.91426,0.07925,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,8,no_energy_gradient,1,0,0,0.00084,0.28607,0.10297,0.00804,2.41536,0.43831,0.61176,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,8,no_prior_score,1,0,0,0.00000,0.27557,0.09898,0.00666,2.40284,0.43549,0.60672,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,8,rerank_only,0,1,0,0.00066,-0.29005,0.10333,0.01159,2.42111,7.52822,0.00475,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,8,sample_count_only,0,0,1,0.00056,0.01349,0.20500,0.12677,2.84877,0.92557,0.07890,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,8,optimizer_handoff,1,0,0,0.00000,0.26987,0.09921,0.00585,2.39439,0.43394,0.60363,0.00293,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,1,9,support_aware_v5_full,1,0,0,0.00000,0.23583,0.10178,0.00711,2.44221,0.44302,0.60719,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,1,9,no_bridge_proposals,0,0,1,0.00249,0.01790,0.20500,0.13263,2.69098,0.78527,0.06010,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,1,9,no_support_awareness,1,0,0,0.00154,0.23826,0.10517,0.00980,2.44816,0.44514,0.60985,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,1,9,no_safety_projection,0,1,1,0.00386,-0.03551,0.21202,0.13630,2.61890,0.90289,0.05135,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,1,9,no_mode_diversity,0,0,1,0.00218,0.01800,0.20500,0.11777,2.69178,0.73319,0.06141,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,1,9,no_energy_gradient,1,0,0,0.00103,0.23721,0.10399,0.00770,2.44734,0.44424,0.60978,0.00314,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,1,9,no_prior_score,1,0,0,0.00000,0.23037,0.10212,0.00667,2.43330,0.44125,0.60462,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,1,9,rerank_only,0,1,0,0.00045,-0.23083,0.09992,0.00944,2.39176,5.14948,0.00501,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,1,9,sample_count_only,0,0,1,0.00052,0.01790,0.20500,0.13264,2.70567,0.81454,0.06033,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,1,9,optimizer_handoff,1,0,0,0.00000,0.22676,0.10087,0.00656,2.43022,0.44069,0.60316,0.00291,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,2,0,support_aware_v5_full,1,0,0,0.00000,0.32940,0.09919,0.00799,2.36756,0.42909,0.61177,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,2,0,no_bridge_proposals,0,1,1,0.00157,-0.00229,0.20500,0.13953,2.97531,1.02774,0.11712,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,2,0,no_support_awareness,1,0,0,0.00139,0.33678,0.10163,0.01068,2.37524,0.43171,0.61466,0.00331,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,2,0,no_safety_projection,0,1,1,0.00371,-0.07887,0.36110,0.27425,2.59422,2.45277,0.06173,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,2,0,no_mode_diversity,0,0,1,0.00141,0.00430,0.20500,0.16020,2.98690,1.03240,0.10048,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,2,0,no_energy_gradient,1,0,0,0.00026,0.34382,0.10080,0.00722,2.37921,0.43137,0.61735,0.00341,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,2,0,no_prior_score,1,0,0,0.00000,0.32643,0.09574,0.00744,2.35420,0.42646,0.60592,0.00301,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,2,0,rerank_only,0,1,0,0.00073,-0.30695,0.11088,0.01174,2.47263,7.80109,0.00360,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,2,0,sample_count_only,0,0,1,0.00063,0.01342,0.20500,0.18967,3.07211,1.13242,0.11242,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,2,0,optimizer_handoff,1,0,0,0.00000,0.33477,0.09786,0.00612,2.36391,0.42817,0.61045,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,2,1,support_aware_v5_full,1,0,0,0.00000,0.21102,0.10354,0.00820,2.44412,0.44350,0.60938,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,2,1,no_bridge_proposals,0,0,1,0.00209,0.01800,0.20500,0.12701,2.68388,0.75052,0.05888,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,2,1,no_support_awareness,1,0,0,0.00142,0.21552,0.10562,0.00924,2.44988,0.44506,0.61166,0.00321,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,2,1,no_safety_projection,0,1,1,0.00308,-0.02112,0.20778,0.13372,2.61308,0.86929,0.05120,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,2,1,no_mode_diversity,0,0,1,0.00194,0.01794,0.20500,0.13144,2.68573,0.77020,0.05860,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,2,1,no_energy_gradient,1,0,0,0.00180,0.21918,0.10724,0.00733,2.45330,0.44554,0.61245,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,2,1,no_prior_score,1,0,0,0.00000,0.20615,0.10183,0.00621,2.43233,0.44104,0.60460,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,2,1,rerank_only,0,1,0,0.00074,-0.22713,0.10183,0.01163,2.38963,5.19331,0.00518,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,2,1,sample_count_only,0,0,1,0.00072,0.01792,0.20500,0.13146,2.69948,0.79694,0.05849,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,2,1,optimizer_handoff,1,0,0,0.00000,0.20758,0.10266,0.00622,2.43527,0.44163,0.60635,0.00302,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,2,2,support_aware_v5_full,1,0,0,0.00000,0.26908,0.09968,0.00762,2.38267,0.43195,0.61091,0.00318,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,2,2,no_bridge_proposals,0,0,1,0.00155,0.00554,0.20500,0.14611,2.95907,1.00326,0.09657,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,2,2,no_support_awareness,1,0,0,0.00030,0.28410,0.10218,0.00741,2.39330,0.43413,0.61587,0.00336,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,2,2,no_safety_projection,0,1,1,0.00281,-0.09522,0.34229,0.31684,2.70369,2.76758,0.06006,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,2,2,no_mode_diversity,0,0,1,0.00185,0.00527,0.20500,0.14412,2.95742,1.00367,0.09595,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,2,2,no_energy_gradient,1,0,0,0.00097,0.28168,0.10258,0.00716,2.39231,0.43393,0.61542,0.00334,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,2,2,no_prior_score,1,0,0,0.00000,0.27611,0.09838,0.00602,2.37970,0.43104,0.61034,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,2,2,rerank_only,0,1,0,0.00045,-0.31861,0.10821,0.01167,2.45648,8.37445,0.00520,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,2,2,sample_count_only,0,0,1,0.00057,0.00284,0.20500,0.13652,2.96410,1.01765,0.09563,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
