split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description
supported_single_mode,6,1,graph_search_planner,1,0,0,0.00015,0.25630,0.10143,0.00762,2.39330,0.43403,0.00525,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25081,0.09973,0.00569,2.38511,0.43221,0.00469,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,1,grid_oracle,1,0,0,0.00090,0.25747,0.10122,0.00634,2.39448,0.43416,0.00550,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,behavior_clone_nearest,1,0,0,0.00017,0.26109,0.10719,0.01497,2.44477,0.44837,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,unguided_diffusion_prior,1,0,0,0.00044,0.26279,0.10604,0.01255,2.44534,0.44552,0.00457,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,energy_rerank_unguided,1,0,0,0.00044,0.26213,0.10702,0.01183,2.44522,0.44483,0.00481,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,energy_guided_diffusion,1,0,0,0.00380,0.26043,0.10462,0.03414,2.44732,0.47511,0.00568,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,strong_guided_diffusion,1,0,0,0.00349,0.26071,0.10463,0.01122,2.44117,0.44561,0.00463,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,support_projected_guidance,1,0,0,0.00294,0.26160,0.10344,0.00898,2.44193,0.44372,0.00466,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,mode_diverse_diffusion,1,0,0,0.00044,0.26261,0.10693,0.00871,2.44492,0.44472,0.00466,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,diffusion_cem_hybrid,1,0,0,0.00000,0.25019,0.10291,0.00632,2.42827,0.44028,0.00679,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,chomp_like_optimizer,1,0,0,0.00000,0.24801,0.10056,0.00625,2.42194,0.43899,0.00888,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,cem_trajectory_optimizer,1,0,0,0.00554,0.29554,0.10253,0.02016,2.41446,0.44726,0.61681,0.00339,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,graph_search_planner,1,0,0,0.00084,0.26031,0.10681,0.00782,2.44368,0.44361,0.00487,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25397,0.10487,0.00683,2.43401,0.44159,0.00606,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,2,grid_oracle,1,0,0,0.00047,0.28818,0.10263,0.00881,2.39952,0.43533,0.61444,0.00331,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,behavior_clone_nearest,1,0,0,0.00102,0.22025,0.10543,0.01779,2.44325,0.44826,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,unguided_diffusion_prior,1,0,0,0.00040,0.22787,0.10492,0.01059,2.44020,0.44418,0.00453,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,energy_rerank_unguided,1,0,0,0.00040,0.22647,0.10668,0.01167,2.44070,0.44445,0.00452,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,energy_guided_diffusion,1,0,0,0.00411,0.22641,0.10509,0.03051,2.43543,0.47172,0.00546,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,strong_guided_diffusion,1,0,0,0.00339,0.22725,0.10255,0.01051,2.43657,0.44445,0.00506,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,support_projected_guidance,1,0,0,0.00297,0.22605,0.10266,0.00976,2.43604,0.44312,0.00459,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,mode_diverse_diffusion,1,0,0,0.00040,0.22720,0.10456,0.01244,2.44033,0.44411,0.00480,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,diffusion_cem_hybrid,1,0,0,0.00000,0.21936,0.10155,0.00577,2.42572,0.43979,0.00707,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,chomp_like_optimizer,1,0,0,0.00000,0.21493,0.09995,0.00608,2.41749,0.43818,0.00959,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,cem_trajectory_optimizer,1,0,0,0.00526,0.22506,0.10307,0.01504,2.43229,0.44590,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,graph_search_planner,1,0,0,0.00123,0.23020,0.10547,0.00833,2.44076,0.44312,0.00461,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22340,0.10298,0.00598,2.43217,0.44106,0.00573,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,3,grid_oracle,1,0,0,0.00054,0.25105,0.10130,0.00701,2.39693,0.43470,0.61344,0.00327,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,behavior_clone_nearest,1,0,0,0.00142,0.24899,0.10094,0.01583,2.39116,0.43688,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,unguided_diffusion_prior,1,0,0,0.00043,0.26178,0.10036,0.01372,2.38662,0.43468,0.00475,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,energy_rerank_unguided,1,0,0,0.00043,0.26162,0.10028,0.01112,2.38724,0.43415,0.00493,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,energy_guided_diffusion,1,0,0,0.00358,0.25977,0.09999,0.04650,2.40212,0.48816,0.00616,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,strong_guided_diffusion,1,0,0,0.00244,0.26159,0.10094,0.00922,2.38324,0.43329,0.00497,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,support_projected_guidance,1,0,0,0.00320,0.26198,0.10057,0.00746,2.38310,0.43260,0.00489,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,mode_diverse_diffusion,1,0,0,0.00043,0.26061,0.10084,0.01067,2.38673,0.43415,0.00502,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,diffusion_cem_hybrid,1,0,0,0.00000,0.25439,0.09769,0.00616,2.36993,0.42935,0.00660,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,chomp_like_optimizer,1,0,0,0.00000,0.24177,0.09580,0.00535,2.36067,0.42749,0.00931,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,cem_trajectory_optimizer,1,0,0,0.00166,0.25301,0.09825,0.01877,2.38277,0.43777,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,graph_search_planner,1,0,0,0.00086,0.26296,0.10087,0.00840,2.38778,0.43321,0.00506,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25154,0.09949,0.00721,2.37340,0.43026,0.00635,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,4,grid_oracle,1,0,0,0.00018,0.26000,0.10084,0.00698,2.38352,0.43212,0.00440,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,behavior_clone_nearest,1,0,0,0.00038,0.23094,0.10123,0.01425,2.41489,0.44182,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,unguided_diffusion_prior,1,0,0,0.00061,0.24759,0.10153,0.01219,2.41906,0.44016,0.00451,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,energy_rerank_unguided,1,0,0,0.00061,0.24816,0.10269,0.01178,2.41863,0.44001,0.00447,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,energy_guided_diffusion,1,0,0,0.00241,0.24502,0.10193,0.04077,2.42877,0.50614,0.00600,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,strong_guided_diffusion,1,0,0,0.00261,0.24825,0.10018,0.00952,2.41636,0.43939,0.00433,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,support_projected_guidance,1,0,0,0.00264,0.24826,0.10161,0.00802,2.41546,0.43863,0.00449,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,mode_diverse_diffusion,1,0,0,0.00061,0.24829,0.10188,0.01448,2.41846,0.44018,0.00460,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,diffusion_cem_hybrid,1,0,0,0.00000,0.23847,0.09862,0.00571,2.40396,0.43571,0.00583,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,chomp_like_optimizer,1,0,0,0.00000,0.23048,0.09824,0.00553,2.39350,0.43370,0.00913,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,cem_trajectory_optimizer,1,0,0,0.00570,0.23881,0.10030,0.01472,2.40424,0.44062,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,graph_search_planner,1,0,0,0.00159,0.25020,0.10349,0.00735,2.42096,0.43937,0.00509,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24369,0.10010,0.00608,2.41079,0.43704,0.00508,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,5,grid_oracle,1,0,0,0.00086,0.22988,0.10154,0.00740,2.41383,0.43790,0.61258,0.00324,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,behavior_clone_nearest,1,0,0,0.00095,0.21244,0.10237,0.02320,2.42877,0.45083,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,unguided_diffusion_prior,1,0,0,0.00070,0.22429,0.10220,0.01325,2.42752,0.44286,0.00464,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,energy_rerank_unguided,1,0,0,0.00070,0.22568,0.10135,0.01009,2.42783,0.44146,0.00484,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,energy_guided_diffusion,1,0,0,0.00313,0.21701,0.10043,0.03726,2.43227,0.48502,0.00574,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,strong_guided_diffusion,1,0,0,0.00314,0.22416,0.10188,0.01131,2.42422,0.44114,0.00470,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,support_projected_guidance,1,0,0,0.00321,0.22386,0.10104,0.00876,2.42420,0.44042,0.00459,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,mode_diverse_diffusion,1,0,0,0.00071,0.22552,0.10395,0.01248,2.42791,0.44156,0.00482,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,diffusion_cem_hybrid,1,0,0,0.00000,0.20401,0.09897,0.00626,2.40757,0.43644,0.00863,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,chomp_like_optimizer,1,0,0,0.00000,0.20614,0.09773,0.00573,2.40371,0.43559,0.01067,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,cem_trajectory_optimizer,1,0,0,0.00311,0.21818,0.10280,0.01801,2.43279,0.44604,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,graph_search_planner,1,0,0,0.00021,0.22502,0.10277,0.00704,2.43000,0.44096,0.00459,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.21917,0.10046,0.00628,2.41998,0.43876,0.00515,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,6,grid_oracle,1,0,0,0.00078,0.27618,0.10063,0.00711,2.40627,0.43647,0.61411,0.00329,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,behavior_clone_nearest,1,0,0,0.00045,0.18445,0.10661,0.01208,2.43965,0.44535,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,unguided_diffusion_prior,1,0,0,0.00037,0.18598,0.10678,0.01274,2.44426,0.44534,0.00494,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,energy_rerank_unguided,1,0,0,0.00037,0.18555,0.10739,0.01020,2.44388,0.44509,0.00524,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,energy_guided_diffusion,1,0,0,0.00357,0.18664,0.10495,0.02563,2.44587,0.47008,0.00569,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,strong_guided_diffusion,1,0,0,0.00329,0.18556,0.10531,0.01101,2.44015,0.44434,0.00527,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,support_projected_guidance,1,0,0,0.00259,0.18662,0.10522,0.00722,2.44051,0.44316,0.00506,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,mode_diverse_diffusion,1,0,0,0.00037,0.18695,0.10727,0.01006,2.44447,0.44494,0.00521,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,diffusion_cem_hybrid,1,0,0,0.00000,0.16709,0.10400,0.00613,2.42217,0.43914,0.00736,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,chomp_like_optimizer,1,0,0,0.00000,0.16842,0.10198,0.00577,2.41756,0.43815,0.00849,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,cem_trajectory_optimizer,1,0,0,0.00045,0.18445,0.10661,0.01208,2.43965,0.44535,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,graph_search_planner,1,0,0,0.00153,0.18403,0.10725,0.00903,2.44500,0.44401,0.00510,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.17071,0.10485,0.00891,2.42877,0.44068,0.00668,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,7,grid_oracle,1,0,0,0.00029,0.27638,0.10440,0.00715,2.40730,0.43654,0.61483,0.00332,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,behavior_clone_nearest,1,0,0,0.00053,0.22409,0.10428,0.02113,2.45981,0.45102,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,unguided_diffusion_prior,1,0,0,0.00071,0.22173,0.10507,0.01300,2.44975,0.44700,0.00444,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,energy_rerank_unguided,1,0,0,0.00071,0.22187,0.10360,0.01219,2.44902,0.44570,0.00471,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,energy_guided_diffusion,1,0,0,0.00350,0.21803,0.10212,0.03877,2.45657,0.49237,0.00572,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,strong_guided_diffusion,1,0,0,0.00343,0.22262,0.10360,0.01052,2.44496,0.44576,0.00495,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,support_projected_guidance,1,0,0,0.00279,0.22210,0.10310,0.00812,2.44515,0.44431,0.00464,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,mode_diverse_diffusion,1,0,0,0.00071,0.22131,0.10518,0.00933,2.44911,0.44534,0.00459,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,diffusion_cem_hybrid,1,0,0,0.00000,0.21134,0.10069,0.00605,2.43285,0.44113,0.00698,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,chomp_like_optimizer,1,0,0,0.00000,0.20314,0.09994,0.00639,2.42029,0.43878,0.00912,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,cem_trajectory_optimizer,1,0,0,0.00446,0.21703,0.10342,0.01563,2.44757,0.44865,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,graph_search_planner,1,0,0,0.00060,0.22156,0.10455,0.00732,2.44848,0.44438,0.00435,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,support_aware_energy_bridge_v5,1,0,0,0.00000,0.21643,0.10265,0.00602,2.43954,0.44249,0.00515,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,8,grid_oracle,1,0,0,0.00027,0.29990,0.09966,0.00728,2.38939,0.43326,0.61203,0.00322,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,behavior_clone_nearest,1,0,0,0.00019,0.18157,0.10758,0.01670,2.45253,0.44994,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,unguided_diffusion_prior,1,0,0,0.00055,0.17755,0.10732,0.01170,2.44734,0.44583,0.00442,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,energy_rerank_unguided,1,0,0,0.00055,0.17658,0.10534,0.01063,2.44640,0.44529,0.00467,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,energy_guided_diffusion,1,0,0,0.00485,0.16772,0.10751,0.03987,2.45613,0.49859,0.00591,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,strong_guided_diffusion,1,0,0,0.00350,0.17508,0.10393,0.01341,2.44270,0.44513,0.00461,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,support_projected_guidance,1,0,0,0.00271,0.17586,0.10492,0.00877,2.44286,0.44388,0.00470,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,mode_diverse_diffusion,1,0,0,0.00055,0.17540,0.10600,0.01139,2.44611,0.44517,0.00464,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,diffusion_cem_hybrid,1,0,0,0.00000,0.16334,0.10368,0.00605,2.42948,0.44049,0.00653,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,chomp_like_optimizer,1,0,0,0.00000,0.15715,0.10212,0.00597,2.41897,0.43846,0.00995,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,cem_trajectory_optimizer,1,0,0,0.00160,0.27086,0.10401,0.01539,2.40249,0.44139,0.61528,0.00333,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,graph_search_planner,1,0,0,0.00029,0.17754,0.10717,0.00774,2.44806,0.44448,0.00488,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,support_aware_energy_bridge_v5,1,0,0,0.00000,0.16837,0.10474,0.00906,2.43490,0.44201,0.00763,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,9,grid_oracle,1,0,0,0.00093,0.28359,0.10347,0.00808,2.39860,0.43503,0.61424,0.00330,upper,lower,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,behavior_clone_nearest,1,0,0,0.00056,0.24832,0.10611,0.01316,2.43643,0.44505,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,unguided_diffusion_prior,1,0,0,0.00026,0.26095,0.10591,0.01360,2.44518,0.44656,0.00472,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,energy_rerank_unguided,1,0,0,0.00026,0.26025,0.10564,0.01046,2.44474,0.44478,0.00521,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,energy_guided_diffusion,1,0,0,0.00363,0.25153,0.10276,0.04135,2.45756,0.51772,0.00653,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,strong_guided_diffusion,1,0,0,0.00293,0.26024,0.10299,0.01111,2.44131,0.44460,0.00495,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,support_projected_guidance,1,0,0,0.00294,0.26060,0.10180,0.00918,2.44004,0.44360,0.00504,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,mode_diverse_diffusion,1,0,0,0.00026,0.25963,0.10472,0.00985,2.44474,0.44476,0.00506,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,diffusion_cem_hybrid,1,0,0,0.00000,0.24706,0.10231,0.00636,2.42586,0.43987,0.00764,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,chomp_like_optimizer,1,0,0,0.00000,0.24381,0.09911,0.00605,2.42019,0.43865,0.00863,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,cem_trajectory_optimizer,1,0,0,0.00775,0.26498,0.10204,0.01857,2.40367,0.44505,0.61241,0.00323,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,graph_search_planner,1,0,0,0.00114,0.26352,0.10376,0.00832,2.44517,0.44398,0.00518,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25520,0.10244,0.00648,2.43591,0.44176,0.00522,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,10,grid_oracle,1,0,0,0.00097,0.28373,0.10074,0.00661,2.39622,0.43451,0.61218,0.00323,lower,upper,0.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,behavior_clone_nearest,1,0,0,0.00060,0.23697,0.10393,0.01717,2.41969,0.44413,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,unguided_diffusion_prior,1,0,0,0.00060,0.24379,0.10306,0.01218,2.41128,0.43874,0.00492,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,energy_rerank_unguided,1,0,0,0.00060,0.24301,0.10287,0.01055,2.41138,0.43885,0.00493,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,energy_guided_diffusion,1,0,0,0.00278,0.24356,0.10369,0.03942,2.41280,0.48034,0.00586,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,strong_guided_diffusion,1,0,0,0.00284,0.24483,0.10479,0.01043,2.40826,0.43845,0.00506,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,support_projected_guidance,1,0,0,0.00270,0.24366,0.10427,0.00809,2.40778,0.43721,0.00498,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,mode_diverse_diffusion,1,0,0,0.00060,0.24411,0.10589,0.01030,2.41068,0.43867,0.00480,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,diffusion_cem_hybrid,1,0,0,0.00000,0.23454,0.10021,0.00572,2.39673,0.43431,0.00692,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,chomp_like_optimizer,1,0,0,0.00000,0.22536,0.09894,0.00590,2.38356,0.43182,0.01010,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,cem_trajectory_optimizer,1,0,0,0.00136,0.23134,0.10638,0.01393,2.40543,0.44009,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,graph_search_planner,1,0,0,0.00072,0.24376,0.10388,0.00750,2.41257,0.43775,0.00469,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23966,0.10180,0.00599,2.40301,0.43556,0.00526,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,6,11,grid_oracle,1,0,0,0.00039,0.24731,0.10388,0.00716,2.41078,0.43722,0.00458,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,behavior_clone_nearest,1,0,0,0.00143,0.25671,0.10283,0.01296,2.39481,0.43772,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,unguided_diffusion_prior,1,0,0,0.00037,0.25793,0.10044,0.01220,2.39473,0.43622,0.00396,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,energy_rerank_unguided,1,0,0,0.00037,0.26010,0.09971,0.01178,2.39465,0.43505,0.00407,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,energy_guided_diffusion,1,0,0,0.00258,0.25474,0.10229,0.04538,2.40783,0.50755,0.00597,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,strong_guided_diffusion,1,0,0,0.00233,0.25891,0.09986,0.01075,2.39160,0.43512,0.00427,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,support_projected_guidance,1,0,0,0.00317,0.25820,0.09904,0.00834,2.39052,0.43411,0.00427,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,mode_diverse_diffusion,1,0,0,0.00037,0.25969,0.10121,0.00993,2.39494,0.43546,0.00417,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,diffusion_cem_hybrid,1,0,0,0.00000,0.24770,0.09707,0.00614,2.37832,0.43091,0.00586,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,chomp_like_optimizer,1,0,0,0.00000,0.24062,0.09586,0.00540,2.36855,0.42900,0.00614,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,cem_trajectory_optimizer,1,0,0,0.00242,0.25730,0.10112,0.01441,2.39693,0.43850,0.00000,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,graph_search_planner,1,0,0,0.00226,0.25858,0.10008,0.00718,2.39291,0.43411,0.00446,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25082,0.09806,0.00811,2.38268,0.43196,0.00489,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,0,grid_oracle,1,0,0,0.00054,0.25808,0.09997,0.00735,2.39449,0.43448,0.00447,0.00000,upper,upper,1.0000,0,1.0000,success,supported mode
supported_single_mode,7,1,behavior_clone_nearest,1,0,0,0.00040,0.19901,0.10945,0.01694,2.44592,0.44877,0.00000,0.00000,lower,lower,1.0000,0,1.0000,success,supported mode
